DATE,ACCOUNT,Transcript
2020-05-05 20:32:04,tributemag,b'Have you seen @UploadOnPrime yet? @RobbieAmell  spoke to our @Marrs_Fers about VR afterlife and his best memories for his new series Upload on Amazon Prime Video. https://t.co/kvZb3m6Z7q #UploadTV #RobbieAmell @PrimeVideoCA'
2020-05-05 20:22:43,_whatshername,"b""Thoughts on #UploadTV: I watched at first because they used @Mohonk as the exteriors of the uh... hotel for the dead. This was a bit of a tease as it was just establishing shots, I'm pretty sure nothing with the actual actors were filmed at Mohonk. A little confusing at first."""
2020-05-05 20:11:26,LanaDelWeirdAF,b'Finished #UploadTV and it\xe2\x80\x99s so goooddd. There\xe2\x80\x99s been really good TV the last month.'
2020-05-05 20:04:55,guanweiyuan,b'#UploadTV feels like a combination of a lot of good Black Mirror episodes'
2020-05-05 19:53:06,christainbaIe,b'@RobbieAmell how did you not break character with this face looking up at you? I was cracking up the entire time. #UploadTV https://t.co/Im60My37FF'
2020-05-05 19:48:09,RealNinjaGreg,b'#NowWatching Upload on Prime Video. #UploadTV #PrimeVideo https://t.co/iYvfGRV14v'
2020-05-05 19:45:02,GiovannaMarroc2,b'@PrimeVideo I just watched the first season of #UploadTV please tell me there will a second season??? So good \xe2\x9d\xa4\xef\xb8\x8f'
2020-05-05 19:42:52,theEmilyLaux,b'Integrity is cool #UploadTV'
2020-05-05 19:36:40,BeakerChris,"b""@JDTMovies @UploadOnPrime I've thought about it overnight and I totally want 5 more seasons on par with Season 1.  Give it a look @JDTMovies \n#UploadOnPrime #UploadTV"""
2020-05-05 19:36:03,gebabyk,"b""I'm about to watch the new @uploadonprime series on @primevideo \xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\na 'what if' after death, we lived in a virtual world FOREVER?! \xf0\x9f\x91\xbd https://t.co/S5LUBlo7YS #uploadtv #ad #grazygrace https://t.co/CwlIDJFgiP"""
2020-05-05 19:25:55,JeamesG,b'Is this not how uploads look? @UploadOnPrime @PrimeVideo @RobbieAmell @zainabjohnson @kevinbigley @andyallo @allegra_edwards @TheGigiGorgeous #Upload #UploadTV https://t.co/eoVp4Kgw45'
2020-05-05 19:10:47,MadelineAshby,"b'#UploadTV is like if Black Mirror were funny and adhered to budget and time constraints. It has a nice \xe2\x80\x9ccut cute cute gut punch cute\xe2\x80\x9d cadence to it. It\xe2\x80\x99s predictable, but the world is the point more than the story. https://t.co/0XyuLqNUPi'"
2020-05-05 19:10:05,theEmilyLaux,b'The end of ep 7 \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #Uploadtv'
2020-05-05 19:07:56,JanetHere,b'I am loving this show so much. @PrimeVideo #UploadTV'
2020-05-05 19:04:52,marvelstaylena,b'I absolutely love love love #UploadTV!! Everyone killed it and I couldn\xe2\x80\x99t say enough incredible things about it! @RobbieAmell @UploadOnPrime https://t.co/ndkS0MnRYg'
2020-05-05 18:43:04,BrennanCTracy,b'Just binged ALL of #UploadTV \xf0\x9f\x98\x85\n\nI give it 5 stars lol\n\n@PrimeVideo @UploadOnPrime #Ad\nhttps://t.co/VLePLPcJa1 https://t.co/1B5RT1M6he'
2020-05-05 18:34:47,dreamsinorbit,b'This ending omg! \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 where is season 2? #UploadTV'
2020-05-05 18:27:16,RocBrowns,b'@allegra_edwards  I just finished bingeing #UploadTV Loved the show and your character! Keep up the good work! I\xe2\x80\x99m looking forward to Season 2!\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3'
2020-05-05 18:21:04,kritikustik,"b""Five stars for the brilliant ideas! Five stars for makin' me laugh so hard! (that AI guy tho!), Five stars for a deep messages about capitalism but makin' it fun to watch! Five Stars for the charming performance by @RobbieAmell and ofcourse Five stars for #UploadTV @UploadOnPrime https://t.co/2OsHFgIMeI"""
2020-05-05 18:16:51,dreamsinorbit,b'Aleesha is a great friend. #UploadTV'
2020-05-05 18:15:05,h1tm4n0,b'@dog_rates @agoldennamedkev What about Ernie? #UploadTV https://t.co/pvX26uZviN'
2020-05-05 18:11:40,watchesCanBey,"b'ah yes, yes  I loved the pilot of #UploadTV  Great chemistry between Nora &amp; Nathan. I love the virtual afterlife world. \nEven though I hoped N &amp; N  wouldn\xc2\xb4t ""meet"" in person in the first episode, later would be more sweeter\nBut can\xc2\xb4t wait to watch the rest @RobbieAmell \xf0\x9f\x91\x8d'"
2020-05-05 17:56:28,BriteandBubbly,"b""Hey! I'm binging the new @PrimeVideo show @uploadonprime! It\xe2\x80\x99s so good! It's a sci-fi sitcom that takes place in the near future, where people who are near-death can be \xe2\x80\x9cuploaded\xe2\x80\x9d into a virtual afterlife of their choice. Tune in now! https://t.co/0mM69RfcoU #AD #UploadTV https://t.co/TkXwigxcGs"""
2020-05-05 17:55:04,BriteandBubbly,"b""I'm binging the new @PrimeVideo show @uploadonprime! It\xe2\x80\x99s so good! It's a sci-fi sitcom that takes place in the near future, where people who are near-death can be \xe2\x80\x9cuploaded\xe2\x80\x9d into a virtual afterlife of their choice. Tune in now! https://t.co/0mM69QXB0k #AD #UploadTV https://t.co/wHIuWzASWk"""
2020-05-05 17:53:23,BriteandBubbly,"b""Have you seen the new @PrimeVideo show @uploadonprime? I'm binging it! It\xe2\x80\x99s a sci-fi sitcom that takes place in the near future, where people who are near-death can be \xe2\x80\x9cuploaded\xe2\x80\x9d into a virtual afterlife of their choice. Tune in now! https://t.co/0mM69QXB0k #AD #UploadTV https://t.co/FOCIHsZCDF"""
2020-05-05 17:53:02,MaLumiere,"b""I'm a pretty harsh judge when it comes to my series. I'm not gonna lie, the first 3 eps were kinda meh but by episode 5 I was totally in. \nSo if you're like me &amp; you're looking for something entertaining &amp; cute to watch, give #UploadTV a chance. \nI hope it gets renewed. https://t.co/Q2RbCZFJV5"""
2020-05-05 17:49:42,BriteandBubbly,"b'I\xe2\x80\x99m #obsessed with a new @PrimeVideo show @uploadonprime ! It\xe2\x80\x99s a fun sci-fi sitcom that takes place in the near future, where people who are near-death can be \xe2\x80\x9cuploaded\xe2\x80\x9d into a virtual afterlife of their choice. Check it out now! https://t.co/0mM69QXB0k #AD #UploadTV https://t.co/zdu6qcf8UD'"
2020-05-05 17:46:22,DXDONMEGA,"b'Listen to ""Uploaded"" by @AmIOnTheAir w. @DXDONMEGA  https://t.co/3BFlPre0UX #TV #Movies #Reviews #Entertainment #UploadTV @UploadOnPrime #1'"
2020-05-05 17:39:23,CoulterWatch,b'Amazon Prime Show #UploadTV Explores Afterlife Income Inequality via @lmkornick https://t.co/NXxJwzCGnB'
2020-05-05 17:37:55,SharpyzBucket,b'Just finished the finale of #UploadTV. Really bad ending. Tried to be a Good Place rip off but failed on every level. Kinda scared for Space Force now.'
2020-05-05 17:37:38,BackoftheHead,"b'I... uh, I did not expect #UploadTV to break my heart. @UploadOnPrime https://t.co/SDfPEq6Y1W'"
2020-05-05 17:36:42,dreamsinorbit,b'We had to stan Nathan\xe2\x80\x99s mom \xf0\x9f\x98\x82 #UploadTV'
2020-05-05 17:36:22,TalkTVwTiffany,"b""What have you been watching this week?\n\nI'm checking out different shows: #UploadTV #Hollywood #PennyDreadful \n\nAnd watching current seasons: #Outlander #911FOX #ZoesExtraordinaryPlaylist #TheMaskedSinger\n\nReady to chat about them all! https://t.co/sgIijtM6oU"""
2020-05-05 17:33:48,Collider,b'#UploadTV creator Greg Daniels + stars @RobbieAmell and @andyallo talked to us about that cliffhanger ending and what to expect from Season 2.\n\nSpoiler warning! https://t.co/w2WajGVANL'
2020-05-05 17:24:12,RachelMDouglas,"b'Ok, the 2nd episode of #UploadTV has me back onboard. I think I\xe2\x80\x99ve adjusted to the bleak future and moved on to intrigued https://t.co/DgmXElc16t'"
2020-05-05 17:22:48,TahiraMahdi,"b""#UploadTV \nThere is soooo much Magical Negro shit and sooo many magical negroes that we didn't make it through the 2nd episode. The 2nd episode... where one Black woman helps an older white man shoot at another Black woman and tells her to make duck sounds while flapping her arms https://t.co/qZmsy0CXx4"""
2020-05-05 17:22:00,watchesCanBey,b'I think I am going to watch the pilot of #UploadTV now. So far I loved watching Robbie Amell.  The Duff was fun and I am still mad that Tomorrow People was cancelled \nSo I am confident that this will be good \xf0\x9f\x92\x83\xf0\x9f\x8d\xb9'
2020-05-05 17:17:45,FeidhlimBrennan,b'#lockdownrecommendations #UploadTV on @primevideo is fantastic!!'
2020-05-05 17:10:49,orenmendez,b'#UploadTV is a half hour \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb'
2020-05-05 17:08:59,yeahashley1,b'Noooo I need season 2 \xf0\x9f\x98\xa9 #UploadTV'
2020-05-05 17:06:59,amybrewhaha,"b'DEVOURED @UploadOnPrime &amp; @hollywoodnetflx within 2 days,  BRAVO to all involved!! \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb \n#UploadTV \n#HollywoodOnNetflix \n#ButWhatDoIWatchNow\n#PandemicLife'"
2020-05-05 17:00:13,nerdsandbeyond,"b""Review: You'll Want to Give 5 Stars to Amazon Prime's 'Upload' @UploadOnPrime @PrimeVideo @RobbieAmell @andyallo @allegra_edwards @kevinbigley @zainabjohnson @chriswilliams_ @ChloeColemanAct @MissLizBowen #UploadTV https://t.co/ZP5w8GPa8d"""
2020-05-05 16:58:47,HailAndLouro,b'You guys @UploadOnPrime is just WOW #uploadtv'
2020-05-05 16:58:22,WineStainedLife,b'I cannot believe #UploadTV ended like that!!!!!!! WHEN DO WE GET MORE???? https://t.co/9qWC0WXEUF'
2020-05-05 16:55:07,notexactlylegit,b'#UploadTV was exactly what I needed this week. \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f https://t.co/VN5afms9dr'
2020-05-05 16:46:03,JoeHunk,b'How are you feeling about the show #UploadTV on @amazon? Going through episode 1 now'
2020-05-05 16:39:53,chetanrakieten,b'Finished the first season of #UploadTV! Really liked this series.  Interesting mix of what reality is and isn\xe2\x80\x99t. We are slowly coming in the AR world now with gaming. But this series put AR and AI to the max with afterlife. https://t.co/eFxFkdeIBu'
2020-05-05 16:37:06,Gerrii86,"b'So, #Avatar2 hits the cinemas in 2021?!?!? The profile of an actress from @UploadOnPrime gives us a hint!! \xf0\x9f\x99\x84 #UploadTV @ChloeColemanAct\n\n@RobbieAmell @andyallo @kevinbigley @zainabjohnson @allegra_edwards https://t.co/TzVNamiDkm'"
2020-05-05 16:36:13,chezkielauer,"b'Always good to see Jeffrey Blitz\xe2\x80\x99s name in the credits. Love, love, love Rocket Science. One of the best movies about New Jersey  #UploadTV'"
2020-05-05 16:24:06,BrandonSiedlik,b'Just rewatched \xe2\x80\x98Nosedive\xe2\x80\x99 after finishing #UploadTV. @BryceDHoward here is honestly one of the greatest performances I have ever seen! https://t.co/ny3J4LA66T'
2020-05-05 16:17:15,anniewood,b'@peterarp I know. I want more! #UploadTV'
2020-05-05 16:14:53,CrazyGirl_Heda,b'I just finished @UploadOnPrime. The series was really perfect. The story is captivating and the characters super endearing. And I loved discovering @andyallo &amp; @RobbieAmell.\nA big congratulations to all of you. Strongly season 2 @PrimeVideoFR\n#UploadTV #UploadOnPrime\n\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f https://t.co/EBtshVE8dV'
2020-05-05 16:06:46,RedDragonsRadio,"b'Listen to ""Uploaded"" by @AmIOnTheAir w. @DXDONMEGA on @RedDragonsRadio https://t.co/HqfdjxoNwz #UploadTV'"
2020-05-05 16:05:06,AmIOnTheAir,"b'Listen to ""Uploaded"" by @AmIOnTheAir w. @DXDONMEGA  https://t.co/Mf5HOJyOdf #TV #Movies #Reviews #Entertainment #UploadTV @UploadOnPrime #1'"
2020-05-05 15:59:43,wanderer765,b'EVERYONE WATCH #UploadTV !!! I will riot if there\xe2\x80\x99s no season 2. I need to see how things get resolved \xf0\x9f\xa5\xba'
2020-05-05 15:57:39,peterarp,"b""@anniewood @PrimeVideo @UploadOnPrime I'm loving it! #UploadTV #UploadOnPrime"""
2020-05-05 15:52:35,Superman1180,"b""@primevideo Finished @UploadOnPrime last night. One of the greatest new shows out there. Thrills, romance, drama, comedy and FUN! It earns ALL 5 stars! Let's get a season 2!!! #UploadTV #UploadOnPrime #UploadTVSeason2"""
2020-05-05 15:34:47,LDN_Gem,b'That was the last episode? Noooooo!! @UploadOnPrime when is season 2 coming out?  #UploadTV https://t.co/b4CtD8RfPr'
2020-05-05 15:33:12,LDN_Gem,b'Ingrid uploaded \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\nNathan is never gonna get away from her. \nUntil never do they part. \n#UploadOnPrime #UploadTV https://t.co/ITqvzAYW7V'
2020-05-05 15:29:00,LDN_Gem,b'It costs data to smile? My data would probably last for ages on that one \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f \xf0\x9f\x98\x85 \n#UploadTV #UploadOnPrime'
2020-05-05 15:22:23,Reneeace11,b'Luke &amp; Aleesha are all fun &amp; games until its a lot more than that. I see \xe2\x9d\xa4 \nI stan them. We need a ship name. Suggestions @UploadOnPrime?  #UploadOnPrime #UploadTV https://t.co/oZtOu9A15w'
2020-05-05 15:15:20,ladikollection,"b'Delete Nitely app. \nReinstall Nitely app.\nOkay, bye! \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xad\n#UploadTV'"
2020-05-05 15:11:05,AtifFreerunner,b'My first parkour short film is out now...\nI hope you all will enjoy this one...\nhttps://t.co/QFdLoP12hH\n.\n.\n.\n.\n.\n#UploadTV THE BEST TIME #parkourvslockdown #atifparkour #quarantineparkour'
2020-05-05 15:01:45,icymi1900,"b'Reason number 1,000,001 to hate the Corona Virus is knowing we will now have to wait an extra year to find out what happened on #UploadTV\nBrilliant show... thank you Greg Daniels and the cast especially the stunning\n@AndyAllo'"
2020-05-05 14:52:59,sara0809,b'@PrimeVideo When is #UploadTV coming back?!?!?! Hurrrrry uppp!'
2020-05-05 14:50:21,UploadOnPrime,b'@simonapandele @RobbieAmell starting the morning with #UploadTV? https://t.co/RMsNHNCbpB'
2020-05-05 14:46:17,DeWPHrEEK,"b""#UploadTV is a great show so far.  We're like 8 episodes in and can't get enough.  Nice for the time without the kids anyway."""
2020-05-05 14:39:02,justteejay843,b'I knew Ingrid was fool up but not like this! #UploadTV'
2020-05-05 14:38:25,Reneeace11,b'I really enjoyed #Upload\nIt earned 5 stars from me. There better be a season 2 #UploadOnPrime #UploadTV https://t.co/N6jfF13udi'
2020-05-05 14:35:35,JanaC20,"b""#UploadTV is honestly one of the best shows I've watched in ages. Need more of this please!! If you like Black Mirror but it's not as messed up as that, you will love this! So smart, funny and heartwarming. Love the leads. #UploadOnPrime"""
2020-05-05 14:34:53,justteejay843,b'Nora. My dude only has 2Gigs a month and you calling him. \xf0\x9f\x99\x84\xf0\x9f\x99\x84 I do applaud you for at least waiting until the last episode to really get on my nerves. #UploadTV'
2020-05-05 14:31:45,ChokeMeLesbians,b'Now binge-watching: #UploadTV https://t.co/ijMZZ6IEhy'
2020-05-05 14:31:41,dll2000,"b'#upload #UploadTV Of course if you get deleted from lack of payment or by accident you die the second death I guess and it is permanent.  I think I can guess where the story goes, but we\xe2\x80\x99ll see.  There is nudity and other bad behavior in this.  Not family friendly.'"
2020-05-05 14:30:51,DualRedundancy,b'We are LIVE tonight at 8 PM ET to discuss two new series premieres: #HollywoodNetflix &amp; #UploadTV! Let us know your thoughts and join us on Twitch! https://t.co/ERhJlqj1OA'
2020-05-05 14:02:29,tyrusblythe,"b'Ok, but #UploadOnPrime is such an amazing &amp; underrated show!!!!!!!! #UploadTV\xc2\xa0#Upload'"
2020-05-05 13:47:30,LDN_Gem,b'All those years and a digital heaven later and rice is still the go to for drying a wet electrical item? \n#UploadTV\xc2\xa0 #UploadOnPrime https://t.co/nUZKf94cfH'
2020-05-05 13:46:52,UptownRoamer,b'The people that gave us The Office and Parks &amp; Rec are giving us some entertaining sci-fi content with #UploadTV and #SpaceForce \xf0\x9f\x98\x8a'
2020-05-05 13:46:41,AnnaRoisman,b'I have no idea what day it is but I know I haven\xe2\x80\x99t left my bed since I started watching @UploadOnPrime! Joining me!?\xf0\x9f\x92\x81\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f It\xe2\x80\x99s by Greg Daniels (The Office) &amp; it\xe2\x80\x99s great. [ps binge watching counts as exercise during quarantine]\n@PrimeVideo #UploadTV #ad\xf0\x9f\x91\x89\xf0\x9f\x8f\xbb\nhttps://t.co/mSIoj25MFz https://t.co/cJKcoeoSrj'
2020-05-05 13:14:39,lotusfilmgirl,"b""Binged on @UploadOnPrime this weekend, and all I have to say is....Season 2 please?????!!!!! I'm obsessed with this genre-bending goodness, and the surprise heartwarming performance by a fave funny man @chriswilliams_ . #UploadTV\xc2\xa0 #bingewatching #AmazonPrimeVideo https://t.co/BaS8mxF2nC"""
2020-05-05 13:07:25,Hoya97,b'Amazon Prime Show #UploadTV Explores Afterlife Income Inequality via @lmkornick https://t.co/G7CegGxF0J'
2020-05-05 12:29:55,Huchgirl,"b'Yes please,  I want more of that.\n@RobbieAmell is so funny in it. The whole story is fantastic and calls for more. #UploadTV \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f https://t.co/EiK5kJjv3X'"
2020-05-05 12:23:54,wanderer765,b'They really do! I mean I def saw ads on here but not nearly enough. We gotta spread the word and have our WA pees watch #UploadTV #UploadOnPrime https://t.co/NGdsageitj'
2020-05-05 12:22:49,wanderer765,b'Yes!!! So so good!! Loved the chemistry between Nora and Nathan too. Such an interesting story. I need more!! #UploadTV #UploadOnPrime https://t.co/vLV9Dgh6dK'
2020-05-05 12:15:29,roaming_orange,b'Finished watching all 10 episodes of @UploadOnPrime and now I\xe2\x80\x99m just upset I have to wait for season 2...such a great show #UploadTV https://t.co/32WjryDGqg'
2020-05-05 12:14:11,BonnieRocker,"b'Couldn\xe2\x80\x99t sleep and binged on all 10 eps of @UploadOnPrime with @RobbieAmell &amp; @andyallo...it was great, and weird, and sad, and suspenseful, and I loved it! #WeNeedMore #UploadTV #5Stars https://t.co/InrHYSRf3c'"
2020-05-05 12:13:08,LDN_Gem,b'Condom size dispute. Aisle 4. I AM FINISHEDDDD!! \n#UploadTV #UploadOnPrime https://t.co/PVYSb5W9hK'
2020-05-05 11:53:09,CarleyD89856811,b'Binge watched #UploadTV last night and now im way too tired to do anything.. I NEED MOOORE! @RobbieAmell so good!!'
